type	index	image	question	A	B	C	D	answer
fs	1270	data/figure/fs/2024-07-31--航空机场-上海机场-2024H1公司利润同比大幅增长，回购+激励彰显信心_page2_附三合幷現金流量表.jpg	假设2024F年的经营现金流净额减少20%，现金及现金等价物净增加额会变为多少？	-331百万元	-67百万元	-269百万元	-131百万元	B
fs	1271	data/figure/fs/2024-07-29--农药兽药-扬农化工-公司深度报告：静待农药景气度提升，多项目推进巩固龙头地位_page32_公司盈利预测百万元.jpg	如果 2026E 年的销售费用增加 20%，净利润会减少多少？	342万元	420万元	504万元	588万元	B
fs	1272	data/figure/fs/2024-07-29--汽车零部件-拓普集团-Q2业绩高增长，平台化战略持续推进_page2_附表财务预测与估值.jpg	假设2024E年的营业成本降低10%，净利润会增加多少？	3.5亿元	4.2亿元	5.0亿元	6.5亿元	B
fs	1273	data/figure/fs/2024-07-26--汽车零部件-捷众科技-汽车精密注塑件专精特新“小巨人”，新能源智造项目放量可期_page19_捷众科技三大财务预测表.jpg	如果 2026E 年的经营性应收款项增加 50%，流动资产会为多少？	789 百万元	834 百万元	879 百万元	924 百万元	B
fs	1274	data/figure/fs/2024-07-26--中药-方盛制药-创新为王，338大品种战略稳步推进_page16_图表25财务预测摘要.jpg	如果 2024E 年的财务费用减少至 0，营业利润会增长多少？	增加 21 百万元	增加 33 百万元	增加 44 百万元	增加 55 百万元	A
fs	1275	data/figure/fs/2024-07-23--纺织服装-锦泓集团-24H1业绩微增，启动公司回购_page1_财务预测摘要.jpg	假设2023年的营业成本减少10%，归母净利润会增加多少？	279.62百万	307.62百万	335.62百万	363.62百万	B
fs	1276	data/figure/fs/2024-07-23--医疗器械-澳华内镜-国产软镜龙头，旗舰机型引领新成长_page54_表未来3年盈利预测表百万元.jpg	假设2026E年的营业收入减少10%，营业利润会下降多少？	36.1百万元	46.1百万元	56.1百万元	66.1百万元	A
fs	1277	data/figure/fs/2024-07-22--食品饮料-仙乐健康-公司事件点评报告：盈利能力优化，业务开拓顺利_page2_公司盈利预测百万元.jpg	假设 2026E 年的存货增加 20%，对流动比率的影响是多少？	下降 0.1	上升 0.1	下降 0.2	上升 0.2	A
fs	1278	data/figure/fs/2024-07-22--半导体-富创精密-24Q2营收或创季度新高，拟收购亦盛精密夯实平台型战略_page3_财务报表预测和估值数据汇总.jpg	如果 2025E 年的无形资产翻倍，总资产能突破多少？	13,000 百万元	14,000 百万元	15,000 百万元	16,000 百万元	C
fs	1279	data/figure/fs/2024-07-21--酿酒行业-酒鬼酒-Q2收入端环比改善，样板建设投入期利润承压_page1_财务预测摘要.jpg	如果 2026E 年的存货增加 30%，会导致总资产变为多少？	7,945.19 百万元	8,145.19 百万元	8,345.19 百万元	8,545.19 百万元	B
fs	1280	data/figure/fs/2024-07-21--纺织服装-华利集团-上半年收入及净利润预增20~30%，客户份额稳健提升_page5_财务预测与估值.jpg	如果 2025E 年的销售费用减少 30%，净利润率会超过多少？	16%	18%	20%	22%	C
fs	1281	data/figure/fs/2024-07-19--食品饮料-康比特-康比特首次覆盖报告：产品不断创新发展，深耕运动营养行业蓝海_page14_公司财务预测表.jpg	假设 2026E 年的存货周转天数缩短 10 天，营业利润会增加多少？	10.00 百万元	15.00 百万元	20.00 百万元	25.00 百万元	B
fs	1282	data/figure/fs/2024-07-19--物流行业-海晨股份-股份回购增强信心，盟立有望打造第二成长曲线_page2_no_caption.jpg	如果 2025E 年的短期借款增加 50%，流动比率会变为多少？	1.84	2.05	2.26	2.47	B
fs	1283	data/figure/fs/2024-07-18--农牧饲渔-佩蒂股份-代工恢复+品牌快增，盈利改善持续兑现_page1_.jpg	如果 2024E 年的营业收入增长率达到 15%，净利润率会提高多少？	1%	2%	3%	4%	B
fs	1284	data/figure/fs/2024-07-18--银行-瑞丰银行-浙江农信小微和数字化转型标杆_page24_附表财务预测与估值.jpg	如果 2024E 年的利息净收入减少至 3,000 百万元，营业利润会增长多少？	-330 百万元	-230 百万元	-130 百万元	-430 百万元	A
fs	1285	data/figure/fs/2024-07-17--半导体-长川科技-2024年中报业绩预告点评：新品矩阵成型，盈利大幅释放_page1_公司财务报表数据预测汇总.jpg	如果 2024E 年的营业收入比预测值低 10%，净利润会为多少？	460 百万元	500 百万元	538 百万元	560 百万元	A
fs	1286	data/figure/fs/2024-07-17--食品饮料-三只松鼠-2024年半年度业绩预告点评：Q2淡季仍具韧性，重回百亿在途_page1_公司财务预测表.jpg	如果 2024E 年的营业收入增长率达到 50%，毛利率会超过多少？	23.86%	25.34%	27.26%	29.12%	C
fs	1287	data/figure/fs/2024-07-16--工程机械-五新隧装-深度报告：隧道钻爆法设备小巨人，铁公路水利矿山领域齐发力_page22_no_caption.jpg	如果2026E年的销售费用增加20%，营业利润会变为多少？	374百万	358百万	336百万	313百万	C
fs	1288	data/figure/fs/2024-07-15--通信设备-中际旭创-光模块需求强劲，业绩持续高增_page1_no_caption.jpg	假设 2026E 年的主营业务收入增长 20%，净利润会超过多少？	8,931 百万元	9,517 百万元	10,717 百万元	11,917 百万元	C
fs	1289	data/figure/fs/2024-07-15--汽车零部件-文灿股份-Q2短期承压，看好下半年业绩修复_page1_盈利预测表.jpg	如果 2025E 年的营业收入增长率达到 10%，毛利率会超过多少？	16.80%	18.00%	19.20%	20.40%	C
fs	1290	data/figure/fs/2024-07-15--化学制药-亿帆医药-Q2业绩符合预期，医药产品持续放量_page2_.jpg	假设 2026E 年的销售费用减少一半，净利润会增加多少？	1,773 百万	886.5 百万	949 百万	1,027 百万	B
fs	1291	data/figure/fs/2024-07-14--食品饮料-龙大美食-公司事件点评报告：盈利能力改善，业务结构持续优化_page2_公司盈利预测百万元.jpg	假设 2024E 年的营业成本降低 5%，毛利率会超过多少？	3.90%	4.80%	5.20%	6.00%	B
fs	1292	data/figure/fs/2024-07-14--电子化学品-金宏气体-公司深度报告：综合气体服务商，打造电子大宗现场制气新增长极_page28_附财务预测摘要.jpg	如果 2026E 年的营业成本增加 10%，归母净利润会下降多少？	减少 269.1 百万元	减少 296.0 百万元	减少 322.9 百万元	减少 349.8 百万元	B
fs	1293	data/figure/fs/2024-07-14--家电行业-石头科技-石头科技2024H1业绩预告点评：剔除退税影响，业绩总体符合预期_page2_财务报表与盈利预测.jpg	假设 2025E 年的长期投资增加 50%，总资产会达到多少？	20369 百万元	21478 百万元	22587 百万元	23696 百万元	B
fs	1294	data/figure/fs/2024-07-12--电池-德瑞锂电-锂一次电池先行者，扩产顺应市场高需求_page18_德瑞锂电三大财务预测表.jpg	假设2024E年的研发费用增加20%，归母净利润会比2023A低多少？	减少10%	减少20%	减少30%	减少40%	B
fs	1295	data/figure/fs/2024-07-12--酿酒行业-燕京啤酒-公司事件点评报告：结构升级叠加提效降费，利润弹性释放_page1_公司盈利预测百万元.jpg	假设 2024E 年的营业成本增长 15%，毛利率会低于多少？	37.60%	35.80%	34.20%	32.90%	B
fs	1296	data/figure/fs/2024-07-11--化学制药-奥锐特-业绩持续高增，司美格鲁肽投产在即_page1_图表1奥锐特财务报表预测.jpg	如果2024E年的营业成本增加10%，净利润会减少多少？	37.6百万	45.8百万	52.1百万	60.4百万	B
fs	1297	data/figure/fs/2024-07-11--汽车整车-长城汽车-系列点评十二：业绩超预期，坦克+出海持续发力_page1_公司财务报表数据预测汇总.jpg	假设 2023A 年的销售费用减少 20%，EBIT 会比实际值高多少？	1,771 百万元	2,186 百万元	2,592 百万元	3,007 百万元	B
fs	1298	data/figure/fs/2024-07-10--橡胶制品-赛轮轮胎-2024H1业绩预增公告点评：业绩保持高速增长，领先优势进一步保持_page1_公司财务报表数据预测汇总.jpg	假设 2024E 年的营业成本降低 5%，EBIT 会超过多少？	6,000 百万元	6,500 百万元	7,000 百万元	7,500 百万元	C
fs	1299	data/figure/fs/2024-07-10--能源金属-华友钴业-2024H1业绩预告点评：Q2业绩超预期，镍价上涨盈利好于预期【勘误版】_page1_华友钴业三大财务预测表.jpg	如果 2024E 年的销售费用增加 20%，净利润会比原预测减少多少？	500 百万元	600 百万元	700 百万元	800 百万元	B
fs	1300	data/figure/fs/2024-07-09--医疗器械-微电生理-电生理领域国产龙头，高端产品迎来放量期_page26_no_caption.jpg	如果 2024E 年的财务费用减少至 0，营业利润会增长多少？	16%	18%	20%	22%	C
fs	1301	data/figure/fs/2024-07-09--船舶制造-中国船舶-民船量价齐升，上半年利润高增_page1_no_caption.jpg	如果 2023 年的存货减少 25%，流动资产会比流动负债低多少？	10,000 百万元	15,000 百万元	20,000 百万元	25,000 百万元	B
fs	1302	data/figure/fs/2024-07-08--半导体-澜起科技-2024年中报预告点评：收入利润高增，AI运力芯片快速放量_page1_公司财务报表数据预测汇总.jpg	如果 2024E 年的营业收入比预测值低 10%，净利润会为多少？	1,300 百万元	1,200 百万元	1,100 百万元	1,000 百万元	B
fs	1303	data/figure/fs/2024-07-08--教育-行动教育-Q2业绩延续高增_page1_财务预测摘要.jpg	假设 2026E 年的销售费用增长 30%，营业利润会下降多少？	10%	20%	30%	40%	B
fs	1304	data/figure/fs/2024-07-07--家电行业-盾安环境-盾安环境：Q2收入增长环比提速，收购上海大创深化热管理布局_page2_no_caption.jpg	如果 2024E 年的销售费用减少 20%，净利润会增加多少？	100 百万元	150 百万元	200 百万元	250 百万元	C
fs	1305	data/figure/fs/2024-07-07--计算机设备-纳睿雷达-公告点评：发布Ku波段双极化有源相控阵雷达，看好低空经济领域拓展加速_page2_附表纳睿雷达盈利预测表.jpg	假设 2024E 年的销售费用减少 30%，营业利润会增加多少？	60 百万元	70 百万元	80 百万元	90 百万元	B
fs	1306	data/figure/fs/2024-07-05--生物制品-锦波生物-24H1预告同增165-183%，大超市场预期_page1_财务预测摘要.jpg	假设 2024E 年的短期借款减少至 0，资产负债率会低于多少？	30%	35%	40%	45%	B
fs	1307	data/figure/fs/2024-07-05--专用设备-大豪科技-公司信息更新报告：业绩超预期，全年高增可期_page1_附财务预测摘要.jpg	假设 2026E 年的销售费用减少一半，净利润率会提高几个百分点？	3.50%	4.20%	5.00%	5.80%	B
fs	1308	data/figure/fs/2024-07-04--风电设备-振江股份-海风和支架两大引擎，西门子能源和GCS核心供应商_page11_财务预测摘要.jpg	假设2024E年的销售费用增加20%，净利润会变为多少？	90.78	85.63	80.48	75.33	B
fs	1309	data/figure/fs/2024-07-03--专用设备-耐普矿机-公司事件点评报告：海外战略成效显著，营收利润双增长_page2_公司盈利预测百万元.jpg	假设 2024E 年的营业成本减少至 700 百万元，净利润会增加多少？	86 百万元	96 百万元	106 百万元	116 百万元	B
fs	1310	data/figure/fs/2024-07-01--软件开发-艾融软件-北交所信息更新：拟以1.1亿元收购北京信立合创100%股权，强化征信和非银客户领域_page1_附财务预测摘要.jpg	如果 2024E 年的营业成本增加 20%，营业利润会变为多少？	79.2 百万元	83.6 百万元	91.2 百万元	95.8 百万元	C
fs	1311	data/figure/fs/2024-06-30--塑料制品-英科再生-动态报告：落实“全产业链、全球化”布局的再生“艺术家”_page12_公司财务报表数据预测汇总.jpg	如果 2024E 年的销售费用增加 50%，EBIT 会减少多少？	138 百万元	176 百万元	214 百万元	252 百万元	B
fs	1312	data/figure/fs/2024-06-30--电网设备-思源电气-公司动态研究报告：输配电一次设备民企龙头，海外订单高速增长_page2_公司盈利预测百万元.jpg	如果 2024E 年的财务费用减少至 0，营业利润会增长多少？	1,211	1,329	1,447	1,565	B
fs	1313	data/figure/fs/2024-06-30--消费电子-歌尔股份-事件点评：股权激励调整落地，拐点已至_page1_公司财务报表数据预测汇总.jpg	如果 2026E 年的营业收入增长率达到 20%，EBIT 增长率会达到多少？	18.75%	23.62%	26.54%	30.12%	B
fs	1314	data/figure/fs/2024-06-27--电子化学品-鼎龙股份-市占率持续提升，公司规模效应促进盈利能力高增_page2_no_caption.jpg	如果 2023A 年的存货减少 25%，流动资产会比流动负债低多少？	1.89亿元	2.46亿元	3.03亿元	3.60亿元	B
fs	1315	data/figure/fs/2024-06-27--软件开发-福昕软件-PDF行业全球领军者，订阅与渠道双转型进入收获期_page24_财务预测摘要.jpg	如果 2024E 年的销售费用减少 20%，营业利润会比 2023 年高多少？	100.85 百万元	120.65 百万元	150.45 百万元	180.25 百万元	B
fs	1316	data/figure/fs/2024-06-25--农药兽药-广信股份-短期价格处于相对底部区间，长期产业链延伸多点布局_page2_no_caption.jpg	假设 2024E 年的短期借款减少至 0，资产负债率会低于多少？	38%	40%	42%	44%	A
fs	1317	data/figure/fs/2024-06-24--消费电子-国光电器-公司动态研究报告：业绩表现亮眼，AI赋能音箱耳机开辟第二增长曲线_page3_公司盈利预测百万元.jpg	如果 2025E 年的营业收入增长率达到 10%，毛利率会超过多少？	15.10%	16.10%	17.10%	18.10%	B
fs	1318	data/figure/fs/2024-06-24--中药-葵花药业-品牌构筑核心壁垒，“六五”规划开启百亿目标_page27_附表财务预测与估值.jpg	如果 2024E 年的营业收入增长率达到 15%，净利润率会提高多少？	1.50%	2.00%	2.50%	3.00%	B
fs	1319	data/figure/fs/2024-06-24--风电设备-运达股份-订单稳健增长，“两海战略”初见成效_page5_财务预测与估值.jpg	假设 2024E 年的营业收入减少 10%，营业利润会变为多少？	563.4 百万元	587.6 百万元	609.0 百万元	632.2 百万元	B
fs	1320	data/figure/fs/2024-06-19--化学原料-龙佰集团-回购股份彰显信心，投资建设钪钒新材料_page4_财务预测与估值.jpg	假设2023年的营业成本增加10%，净利润会减少多少？	467.9百万	528.7百万	612.3百万	701.5百万	B
fs	1321	data/figure/fs/2024-06-23--电网设备-中国西电-一次设备领先企业，特高压与电网投资驱动增长新浪潮_page10_no_caption.jpg	如果 2024E 年的营业收入比预测值低 10%，净利润会为多少？	1136.5 百万元	1236.5 百万元	1336.5 百万元	1436.5 百万元	A
fs	1322	data/figure/fs/2024-06-21--生物制品-福瑞达-首次覆盖：聚焦大健康产业，化妆品“5+N”战略升级_page21_利润表百万元.jpg	假设 2023A 年的资产减值损失为零，归母净利润会比 2024E 高多少？	16%	20%	24%	28%	B
fs	1323	data/figure/fs/2024-06-21--工程建设-中国化学-工程合同金额稳步增长，实业新材料投产在即_page3_no_caption.jpg	如果 2026E 年的资产减值损失为零，净利润会增加多少？	1829 百万元	1659 百万元	1378 百万元	1261 百万元	A
fs	1324	data/figure/fs/2024-06-19--风电设备-金风科技-风机龙头地位稳固，静待海风和出口业务放量_page5_财务预测与估值.jpg	如果 2026E 年的流动负债翻倍，净资产会为多少？	43665 百万元	37610 百万元	31638 百万元	25663 百万元	C
fs	1325	data/figure/fs/2024-06-18--中药-方盛制药-成长中的创新中药小巨头，新老产品放量在即_page22_图表51盈利预测表.jpg	假设 2024E 年的营业成本降低 5%，毛利率会超过多少？	67.30%	69.00%	70.40%	71.80%	D
fs	1326	data/figure/fs/2024-06-17--软件开发-万集科技-首次覆盖：交通基础设施智慧化升级提速，业绩进入上升通道_page4_财务报表分析和预测.jpg	假设2023年的营业成本减少10%，净利润会比实际值高多少？	180百万	240百万	300百万	360百万	B
fs	1327	data/figure/fs/2024-06-13--医疗器械-麦澜德-女性康复器械领跑者，健康与美战略初现_page10_图表16麦澜德合并现金流量表百万元.jpg	假设 2026E 年的净利润增加 30%，经营现金流会增加多少？	74.99 百万元	85.29 百万元	96.59 百万元	107.89 百万元	B
fs	1328	data/figure/fs/2024-06-12--纺织服装-华利集团-深耕运动鞋履代工筑高壁垒，订单产能双增利润可期_page25_表附录三大报表预测值.jpg	如果 2024E 年的营业成本降低 10%，归母净利润会增加多少？	382.48 百万元	456.79 百万元	521.07 百万元	634.94 百万元	A
fs	1329	data/figure/fs/2024-06-12--光学光电子-莱特光电-业绩超预期，盈利能力持续提速_page1_no_caption.jpg	假设 2026E 年的主营业务收入增长 20%，净利润会增加多少？	300 百万元	350 百万元	400 百万元	450 百万元	C
fs	1330	data/figure/fs/2024-06-11--纺织服装-新澳股份-拟新增2万锭毛精纺产能，越南项目有序推进_page1_财务预测摘要.jpg	如果 2024E 年的销售费用减少 30%，营业利润会比 2023 年高多少？	100.00 百万元	150.00 百万元	200.00 百万元	250.00 百万元	B
fs	1331	data/figure/fs/2024-06-11--公用事业-联美控股-供热龙头双轮驱动，清洁供热助力成长_page28_一公司财务预测表.jpg	假设 2024E 年的短期借款减少至 0，资产负债率会低于多少？	30%	32%	34%	36%	B
fs	1332	data/figure/fs/2024-06-10--酿酒行业-洋河股份-公司事件点评报告：聚焦七个方面，深度全国化四步走_page2_公司盈利预测百万元.jpg	如果 2026E 年的营业收入增长 15%，净利润会变为多少？	14,973	15,871	16,769	17,667	A
fs	1333	data/figure/fs/2024-06-10--互联网服务-宝信软件-公司信息更新报告：钢铁节能降碳迫在眉睫，国产智造需求有望提升_page1_附财务预测摘要.jpg	假设 2024E 年的营业成本增加 10%，营业利润会变为多少？	3040 百万元	3277 百万元	3514 百万元	3751 百万元	B
fs	1334	data/figure/fs/2024-05-13--美容护理-稳健医疗-长期发展韧性凸显_page2_财务预测摘要.jpg	假设2023年的销售费用减少20%，归母净利润会比2024E高多少？	100.00百万	150.00百万	200.00百万	250.00百万	B
fs	1335	data/figure/fs/2024-06-07--汽车零部件-中原内配-与GKN合作固态储氢领域，氢能布局再下一城_page2_附表公司盈利预测表.jpg	假设2024E年的营业成本降低10%，归母净利润会比2023A高多少？	171.44	235.45	287.38	325.45	C
fs	1336	data/figure/fs/2024-06-07--酿酒行业-水井坊-公司事件点评报告：第一坊筑就高端基因，臻酿八号保持稳增_page2_公司盈利预测百万元.jpg	如果 2026E 年的销售费用减少 20%，净利润会增加多少？	341 百万元	409 百万元	478 百万元	546 百万元	B
fs	1337	data/figure/fs/2024-06-06--燃气-九丰能源-三年分红大幅提升，股权激励锁定成长_page1_九丰能源三大财务预测表.jpg	假设 2025E 年的营业成本增长 10%，毛利率会低于多少？	7.80%	8.10%	8.60%	9.00%	C
fs	1338	data/figure/fs/2024-06-06--食品饮料-三全食品-2023年年报及2024年一季报点评：短期业绩承压，餐饮渠道表现亮眼_page3_财务报表预测和估值数据汇总.jpg	如果 2026E 年的流动负债翻倍，净资产会为多少？	4,813 百万元	5,623 百万元	6,433 百万元	7,243 百万元	C
fs	1339	data/figure/fs/2024-06-05--汽车整车-长城汽车-坦克热销助力品牌向上，出口延续高增长_page1_no_caption.jpg	假设2023年的营业成本降低10%，毛利率会提高多少百分点？	5.60%	6.80%	7.40%	8.20%	B
fs	1340	data/figure/fs/2024-06-05--化学制品-聚合顺-业绩增长显著，受益锦纶需求提振_page3_财务报表预测和估值数据汇总.jpg	如果 2024E 年的营业收入增长率达到 15%，净利润率会提高多少？	0.50%	1.00%	1.50%	2.00%	B
fs	1341	data/figure/fs/2024-06-04--半导体-英集芯-深耕数模混合SOC，车规产品导入前装市场_page2_no_caption.jpg	假设 2024E 年的毛利率提高 5 个百分点，归母净利润会比 2023A 高多少？	10%	20%	30%	40%	B
fs	1342	data/figure/fs/2024-06-04--通用设备-联德股份-深耕精密铸造，出海驱动高增长_page22_财务报表和主要财务比率.jpg	假设 2024E 年的短期借款减少至 0，资产负债率会低于多少？	15.90%	16.80%	17.40%	18.10%	B
fs	1343	data/figure/fs/2024-06-03--光学光电子-路维光电-拟收购成都路维部分股权，进一步提升整体管理效率_page1_no_caption.jpg	假设 2026E 年的存货减少 20%，总资产会下降多少？	3.47 亿元	4.16 亿元	5.83 亿元	6.94 亿元	A
fs	1344	data/figure/fs/2024-06-03--船舶制造-中国船舶-船舶周期持续向上，中国船舶再创辉煌_page17_.jpg	假设 2024E 年的营业成本减少 5%，毛利率会提高到多少？	12.70%	13.50%	14.20%	15.00%	C
fs	1345	data/figure/fs/2024-06-02--通信设备-菲菱科思-中高端交换机突破，长期受益国产算力爆发_page2_财务报表预测和估值数据汇总.jpg	假设 2024E 年的毛利率提高 5 个百分点，归母净利润会比 2023A 高多少？	100 百万元	150 百万元	200 百万元	250 百万元	C
fs	1346	data/figure/fs/2024-06-02--互联网服务-中科创达-短期利润承压，端侧AI与智能汽车引领增长_page5_财务预测与估值.jpg	如果 2024E 年的财务费用减少至 0，营业利润会增长多少？	771 百万元	824 百万元	898 百万元	951 百万元	C
fs	1347	data/figure/fs/2024-05-31--消费电子-飞荣达-公司年报点评：全年扣非高增，经营净现金流大幅改善_page3_财务报表分析和预测.jpg	假设 2024E 年的毛利率提高 5 个百分点，归母净利润会比 2023A 高多少？	100 百万元	150 百万元	200 百万元	250 百万元	C
fs	1348	data/figure/fs/2024-05-31--医疗器械-美好医疗-呼吸机组件龙头，精密器械新星_page21_.jpg	假设 2026E 年的存货减少 20%，总资产会下降多少？	800 百万元	700 百万元	600 百万元	500 百万元	C
fs	1349	data/figure/fs/2024-05-30--酿酒行业-山西汾酒-清香龙头加速复兴，灵活布局彰显强α_page25_财务预测摘要.jpg	假设2024E年的销售费用减少30%，净利润会比原预测高多少？	1,000.00	1,500.00	2,000.00	2,500.00	B
fs	1350	data/figure/fs/2024-05-29--食品饮料-百龙创园-新产能顺利投产，夯实天然食饮添加剂领先地位_page3_财务预测与估值.jpg	如果 2025E 年的营业收入增长率达到 10%，毛利率会超过多少？	37%	38%	39%	40%	B
fs	1351	data/figure/fs/2024-05-29--汽车零部件-凌云股份-Q1业绩超预期，机器人引领长期成长_page8_no_caption.jpg	假设 2026E 年的销售费用减少一半，净利润率会提高几个百分点？	1.50%	2.00%	2.50%	3.00%	B
fs	1352	data/figure/fs/2024-05-29--互联网服务-紫光股份-公司跟踪报告：新华三并购获重要推进，持续强化竞争实力_page3_财务报表分析和预测.jpg	如果2024E年的营业收入增长率达到15%，净利润率会提高多少？	1.50%	2.00%	2.50%	3.00%	B
fs	1353	data/figure/fs/2024-05-28--化纤行业-荣盛石化-公司年报点评：2Q23以来扭亏，推进国内外战略布局_page4_财务报表分析和预测.jpg	假设2024E年的营业总收入增长10%，净利润会比2023A高多少？	10%	15%	20%	25%	B
fs	1354	data/figure/fs/2024-05-28--中药-方盛制药-2023年表观业绩有所承压，2024Q1恢复增长_page1_财务预测摘要.jpg	假设 2024E 年的营业收入增长 20%，营业利润会达到多少？	396.48	402.06	410.12	418.04	C
fs	1355	data/figure/fs/2024-05-27--纺织服装-华利集团-Deckers增长强劲、VF逐步复苏推动订单增长_page2_财务预测摘要.jpg	假设 2026E 年的资本性支出翻倍，自由现金流会变为多少？	-1,448.67 百万元	-1,932.55 百万元	-2,416.43 百万元	-2,897.31 百万元	D
fs	1356	data/figure/fs/2024-05-26--计算机设备-海康威视-AI赋能传统安防龙头，布局创新业务构筑新增长极_page32_海康威视三大财务预测表.jpg	如果 2024E 年的营业成本减少 10%，净利润会比 2023A 多多少？	1,560 百万元	1,870 百万元	2,180 百万元	2,490 百万元	B
fs	1357	data/figure/fs/2024-05-26--生物制品-迈威生物-优质ADC平台型公司，多适应症临床数据良好_page2_财务预测摘要.jpg	如果 2024E 年的销售费用减少 20%，营业利润会增加多少？	100.00 百万元	150.00 百万元	200.00 百万元	250.00 百万元	B
fs	1358	data/figure/fs/2024-05-24--食品饮料-天味食品-川调龙头产品长青，内延外拓渠道焕新_page30_天味食品三大财务预测表.jpg	如果 2026E 年的资产减值损失为零，净利润会增加多少？	70 百万元	80 百万元	90 百万元	100 百万元	A
fs	1359	data/figure/fs/2024-05-24--煤炭行业-电投能源-深度报告：煤电铝三大业务共成长，稳健性和弹性兼备_page32_no_caption.jpg	如果 2024E 年的营业成本增加 20%，净利润会比 2023A 少多少？	10%	15%	20%	25%	B
fs	1360	data/figure/fs/2024-05-23--电网设备-金盘科技-2024Q1盈利能力保持稳定，海外营收占比快速提升_page2_表2财务数据.jpg	假设2023A年的销售费用增加50%，净利润会比2024E少多少？	100万元	200万元	300万元	400万元	B
fs	1361	data/figure/fs/2024-05-23--化学制品-江南化工-公司年报点评：2024年一季度公司扣非净利润同比增长30.07%，集团民爆业务资产有望整合_page2_财务报表分析和预测.jpg	如果 2026E 年的毛利率提高至 32%，净利润会增加多少？	100 百万元	150 百万元	200 百万元	250 百万元	C
fs	1362	data/figure/fs/2024-05-22--石油行业-中国石油-非常规天然气业务将迎来快速发展_page21_财务预测与估值.jpg	如果 2026E 年的财务费用增加 20%，归母净利润会下降多少？	减少 387.2 百万元	减少 456.8 百万元	减少 524.4 百万元	减少 612.0 百万元	B
fs	1363	data/figure/fs/2024-05-22--专用设备-广日股份-受益日立优质资产，股权激励+高分红潜力尽显_page19_财务预测摘要.jpg	如果 2024E 年的营业收入比预测值低 10%，净利润会为多少？	827.64 百万元	744.88 百万元	910.38 百万元	685.58 百万元	B
fs	1364	data/figure/fs/2024-05-21--纺织服装-恒辉安防-功能手套为基，高分子新材料为翼_page2_财务预测摘要.jpg	假设 2025E 年的资本支出减少 30%，自由现金流会变为多少？	28.01 百万元	15.44 百万元	22.28 百万元	35.75 百万元	C
fs	1365	data/figure/fs/2024-05-20--有色金属-兴业银锡-2023年报及2024一季报点评：复产+技改带动23年业绩大幅增长，量价齐升继续提振业绩释放_page1_图表1财务预测摘要.jpg	如果 2026E 年的资产减值损失为零，净利润会增加多少？	9	38	47	56	B
fs	1366	data/figure/fs/2024-05-20--互联网服务-昆仑万维-AI全产业链布局，强化多元业务矩阵_page4_财务报表预测和估值数据汇总.jpg	假设 2026E 年的存货减少 20%，总资产会下降多少？	300 百万元	400 百万元	500 百万元	600 百万元	A
fs	1367	data/figure/fs/2024-05-20--能源金属-盛新锂能-2023年年报及2024年一季报点评：矿盐价格差异公司业绩承压，非洲矿开始放量盈利改善可期_page1_.jpg	如果 2024E 年的营业收入增长率达到 15%，净利润率会提高多少？	1.50%	2.00%	2.50%	3.00%	B
fs	1368	data/figure/fs/2024-05-19--小金属-金力永磁-2023年年报及2024年一季报点评：稀土价格下滑公司业绩承压，磁材龙头产能持续增量_page1_.jpg	如果 2025E 年的销售费用减少 30%，净利润会增加多少？	100 百万元	150 百万元	200 百万元	250 百万元	B
fs	1369	data/figure/fs/2024-05-17--橡胶制品-丰茂股份-橡胶传动带“小巨人”，出口+后市场+品类拓展打开成长空间_page26_财务预测摘要.jpg	假设 2024E 年的存货增加 30%，流动比率会变为多少？	1.62	1.78	1.94	2.1	B
fs	1370	data/figure/fs/2024-05-17--贸易行业-厦门国贸-大宗商品涨价，盈利有望回升_page1_财务预测摘要.jpg	假设2024E年的销售费用减少30%，净利润会提高多少百分点？	1.50%	2.00%	2.50%	3.00%	C
fs	1371	data/figure/fs/2024-05-16--物流行业-中创物流-集运业务边际改善，海外物流成长可期_page3_财务预测摘要.jpg	假设 2024E 年的毛利率提高 5 个百分点，归母净利润会比 2023A 高多少？	100 百万元	150 百万元	200 百万元	250 百万元	C
fs	1372	data/figure/fs/2024-05-16--医疗器械-新产业-2024年一季度归母净利同比增长20%，海外业务快速增长_page3_财务预测与估值.jpg	假设2026E年的资本性支出翻倍，自由现金流会变为多少？	-1289百万万元	-745百万万元	-373百万万元	-196百万万元	B
fs	1373	data/figure/fs/2024-05-14--酿酒行业-泸州老窖-向上势能不减，盈利持续提升_page4_财务报表预测和估值数据汇总.jpg	如果 2023A 年的存货减少 25%，流动资产会比流动负债低多少？	1000 百万元	1500 百万元	2000 百万元	2500 百万元	B
fs	1374	data/figure/fs/2024-05-15--半导体-富创精密-24Q1规模效应初显，零部件国产化持续深入_page2_财务报表预测和估值数据汇总.jpg	如果 2024E 年的存货增加 50%，流动资产总额会达到多少？	6789 百万元	7234 百万元	7568 百万元	8012 百万元	B
fs	1375	data/figure/fs/2024-05-14--医疗器械-三诺生物-公司信息更新报告：CGM国内市场攻城略地，海外注册潜龙在渊_page1_附财务预测摘要.jpg	假设 2023A 年的营业成本减少 10%，净利润会比实际值高多少？	186.2 百万元	196.2 百万元	206.2 百万元	216.2 百万元	B
