type	index	image	question	A	B	C	D	answer
fs	1078	data/figure/fs/2024-08-20--化学制品-万华化学-系列深度之五：深度报告：聚氨酯优势加强，新材料接力成长_page70_no_caption.jpg	2023A 至 2026E 年间，哪些年份的营业利润高于 200 亿元？	2023A	2024E	2025E	2026E	B;C;D
fs	1079	data/figure/fs/2024-08-19--软件开发-普联软件-公司信息更新报告：收入快速增长，新客户、新领域拓展成效显现_page1_附财务预测摘要.jpg	2022A 至 2026E 年间，哪些年份的存货总值超过 100 万元？	2022A	2023A	2024E	2025E	C;D
fs	1080	data/figure/fs/2024-08-12--食品饮料-仙乐健康-符合预期，期待弹性_page4_no_caption.jpg	2023A 至 2026E 年间，哪些年份的净资产收益率 (ROE) 高于 8%？	2023A	2024E	2025E	2026E	B;C;D
fs	1081	data/figure/fs/2024-08-18--电网设备-东方电缆-2024年半年报点评：业绩表现亮眼，静待海风需求回暖_page4_no_caption.jpg	2022年至2026E年间，哪些年份的营业利润超过1000万元？	2022	2023	2024E	2025E	B;C;D
fs	1082	data/figure/fs/2024-08-18--银行-江苏银行-详解江苏银行2024年半年报：业绩持续性强；资产质量稳健；消金稳步发力_page15_图表20江苏银行盈利预测表.jpg	2023A 至 2026E 年间，哪些年份的净息差低于 1.6%？	2023A	2024E	2025E	2026E	B;C;D
fs	1083	data/figure/fs/2024-08-17--家用轻工-嘉益股份-24H1业绩超预期，大客户订单延续高增长_page2_no_caption.jpg	2023A 至 2026E 年间，哪些年份的营业利润增长率高于 50%？	2024E	2025E	2026E	2023A	A;B
fs	1084	data/figure/fs/2024-08-17--电子元件-华工科技-2024年半年报点评：Q2业绩同环比恢复显著，光模块领域进展迅速_page1_公司财务报表数据预测汇总.jpg	2024E 年的流动负债中，哪些项目占比最大？	短期借款	应付账款及票据	其他流动负债	长期借款	B;C
fs	1085	data/figure/fs/2024-08-16--文化传媒-锋尚文化-2024年半年报点评：储备订单充足，C端业务贡献增量_page1_财务预测表.jpg	2022A 至 2026E 年间，哪些年份的EBITDA 高于 100 万元？	2022A	2023A	2024E	2025E	B;C;D
fs	1086	data/figure/fs/2024-08-16--美容护理-润本股份-2024年半年报点评：产品结构变化带动盈利能力提升，持续推进有质量增长_page1_公司财务报表数据预测汇总.jpg	2024E 年的经营活动现金流量净额由哪些主要项目构成？	净利润	折旧和摊销	营运资金变动	资本开支	A;B;C
fs	1087	data/figure/fs/2024-08-15--酿酒行业-重庆啤酒-收入端韧性十足，内外兼修赋能业绩稳健发展_page1_.jpg	2023A 至 2026E 年间，哪些年份的营业利润增长率超过 5%？	2024E	2025E	2026E	2023A	B;C
fs	1088	data/figure/fs/2024-08-15--光学光电子-永新光学-国内显微镜龙头，持续突破高端产品_page1_no_caption.jpg	2021年至2026E年间，哪些年份的净利润率超过30%？	2021	2022	2023	2024E	A;B
fs	1089	data/figure/fs/2024-08-14--化学原料-振华股份-公司信息更新报告：Q2业绩环比大幅增长，关注铬盐与VK3持续涨价_page1_附财务预测摘要.jpg	2024E 年的经营活动现金流量净额由哪些主要项目构成？	净利润	折旧摊销	财务费用	投资损失	A;B
fs	1090	data/figure/fs/2024-08-13--酿酒行业-贵州茅台-2024年中报业绩点评报告：系列酒增速亮眼，直销渠道占比有所下降_page2_利润表百万元.jpg	2023A 至 2026E 年间，哪些年份的营业利润占营业收入的比例高于 70%？	2023A	2024E	2025E	2026E	A;B
fs	1091	data/figure/fs/2024-08-12--医疗器械-健帆生物-产品恢复高增长，盈利能力改善_page2_附表财务预测与估值.jpg	2023A 至 2026E 年间，哪些年份的营业利润增长率高于 50%？	2024E	2025E	2026E	2023A	A;B
fs	1092	data/figure/fs/2024-08-11--食品饮料-盐津铺子-淡季收入表现亮眼，稳步提升品牌效力_page2_no_caption.jpg	2025E 年的流动资产中哪些项目占比较大？	货币资金	应收账款及应收款项	预付款项	存货	B;D
fs	1093	data/figure/fs/2024-08-11--半导体-南芯科技-收入连续六个季度环比增长，二季度再创历史新高_page3_财务预测与估值.jpg	2022年至2026E年间，哪些年份的营业利润超过400万元？	2022	2023	2024E	2025E	C;D
fs	1094	data/figure/fs/2024-08-11--煤炭行业-上海能源-主业高成长将落地，绿能转型持续深化_page14_图表22三张报表摘要.jpg	2023年至2026E年间，哪些年份的营业利润增长率超过10%？	2024E	2025E	2026E	2023	B;C
fs	1095	data/figure/fs/2024-08-09--食品饮料-中炬高新-2024年中报点评：Q2表现承压，期待改革成效_page1_公司财务报表数据预测汇总.jpg	2024E 年的 EBIT 增长率受到哪些因素的影响？	营业收入增长率	销售费用增加	管理费用减少	财务费用变化	A;D
fs	1096	data/figure/fs/2024-08-08--游戏-恺英网络-公司信息更新报告：多款重磅IP手游定档及开启预约，开启新一轮成长_page1_附财务预测摘要.jpg	2023A 至 2025E 年间，哪些年份的流动比率高于 1？	2023A	2024E	2025E	2026E	B;C
fs	1097	data/figure/fs/2024-08-08--食品饮料-安琪酵母-海外延续高增，盈利逐步修复_page1_no_caption.jpg	2024E 年的经营活动现金流量净额由哪些主要项目构成？	净利润	非现金支出	非经营收益	营运资金变动	A;B;D
fs	1098	data/figure/fs/2024-08-08--美容护理-百亚股份-把握稀缺成长，预计Q2靓丽_page1_财务预测摘要.jpg	2022A 至 2026E 年间，哪些年份的营业利润超过 400 万元？	2023	2024E	2025E	2026E	B;C;D
fs	1099	data/figure/fs/2024-08-07--旅游酒店-众信旅游-2024H1业绩预告点评报告：出境游板块业绩释放显著，盈利能力有望持续提升_page3_表公司财务预测表.jpg	2024E 至 2026E 年间，哪些年份的营业利润为正值？	2024E	2025E	2026E	2024E 和 2025E	D
fs	1100	data/figure/fs/2024-08-06--造纸印刷-华旺科技-出海扬帆空间广阔，多元布局行稳致远_page17_.jpg	2024E 年的非流动负债包括哪些主要项目？	长期借款	应付债券	其他非流动负债	短期借款	A;C
fs	1101	data/figure/fs/2024-08-06--家用轻工-乐歌股份-中报点评：人体工学稳健增长，海外仓增速超预期_page4_财务报表预测和估值数据汇总.jpg	2022A 至 2026E 年间，哪些年份的总资产增长率高于 5%？	2023A	2024E	2025E	2026E	B;D
fs	1102	data/figure/fs/2024-08-05--计算机设备-道通科技-2024年半年度报告点评：业绩实现快速增长，数字能源高速成长_page2_财务预测表.jpg	2024E 年的流动负债包括哪些具体项目？	短期借款	应付账款	其他应付款	存货	A;B;C
fs	1103	data/figure/fs/2024-08-05--中药-佐力药业-乌灵胶囊增速亮眼_page2_附表财务预测与估值.jpg	2024E 年的经营活动现金流量净额由哪些主要项目构成？	净利润	折旧与摊销	资产减值损失	经营营运资本变动	A;B;D
fs	1104	data/figure/fs/2024-08-04--半导体-海光信息-稀缺CPU+AI双料厂商，深算系列有望迎来质变突破_page24_财务预测摘要.jpg	2022A 至 2026E 年间，哪些年份的营业利润增长率超过 50%？	2023	2024E	2025E	2026E	B;C
fs	1105	data/figure/fs/2024-08-04--农牧饲渔-牧原股份-2024年中报点评：生猪出栏稳健增长，头均出栏实现盈利_page1_公司财务报表数据预测汇总.jpg	2023A 至 2026E 年间，哪些年份的营业总收入超过 140,000 百万元？	2025E	2026E	2023A	2024E	A;B
fs	1106	data/figure/fs/2024-08-02--化学制药-德源药业-德源药业首次覆盖报告：深耕慢性病药物，仿制创新双轮驱动公司成长_page12_公司财务预测表.jpg	2023A 至 2026E 年间，哪些年份的营业利润增长率高于 20%？	2024E	2025E	2026E	2023A	B;C
fs	1107	data/figure/fs/2024-08-02--航天航空-中无人机-大型固定翼长航时无人机系统领军企业，国内外业务双轮驱动_page9_财务预测摘要.jpg	2024E 年的经营活动现金流量净额由哪些主要项目构成？	净利润	折旧摊销	财务费用	投资损失	A;B
fs	1108	data/figure/fs/2024-08-01--电源设备-盛弘股份-充电桩业务发展迅速，受益于全球储能装机景气浪潮_page6_财务预测与估值.jpg	2022年至2026E年间，哪些年份的营业利润超过450亿元？	2023	2024E	2025E	2026E	B;D
fs	1109	data/figure/fs/2024-08-01--工程机械-柳工-电动化小微挖引领工程机械电动化浪潮_page1_柳工三大财务预测表.jpg	2023A 至 2026E 年间，哪些年份的销售费用高于 50 万元？	2024E	2025E	2026E	2023A	B;C
fs	1110	data/figure/fs/2024-07-31--化学制品-国瓷材料-2024年半年报点评：Q2业绩符合预期，新产品逐步放量_page1_公司财务报表数据预测汇总.jpg	2024E 至 2026E 年间，哪些年份的营业总收入增长率高于 20%？	2024E	2025E	2026E	2024E 和 2025E	D
fs	1111	data/figure/fs/2024-07-31--航空机场-上海机场-2024H1公司利润同比大幅增长，回购+激励彰显信心_page2_附三合幷現金流量表.jpg	2022年至2026年，哪些年份的经营活动产生的现金流量净额为正？	2022	2023	2024F	2025F	B;C;D
fs	1112	data/figure/fs/2024-07-30--食品饮料-梅花生物-2024Q2扣非后净利润环比增长4.62%_page2_财务报表分析和预测.jpg	2023A 至 2026E 年间，哪些年份的每股收益超过 1.4元？	2023A	2024E	2025E	2026E	C;D
fs	1113	data/figure/fs/2024-07-29--农药兽药-扬农化工-公司深度报告：静待农药景气度提升，多项目推进巩固龙头地位_page32_公司盈利预测百万元.jpg	2024E 年的流动负债包括哪些具体项目？	短期借款	应付账款、票据	其他流动负债	长期借款	A;B;C
fs	1114	data/figure/fs/2024-07-29--汽车零部件-拓普集团-Q2业绩高增长，平台化战略持续推进_page2_附表财务预测与估值.jpg	2023A 至 2026E 年间，哪些年份的营业利润增长率超过 20%？	2024E	2025E	2026E	2023A	A;B
fs	1115	data/figure/fs/2024-07-28--商业百货-红旗连锁-24H1点评：业绩稳健增长，Q2利润端有所波动_page2_no_caption.jpg	2024E 年的经营活动现金流量净额由哪些主要项目构成？	净利润	折旧摊销	财务费用	投资损失	A;B
fs	1116	data/figure/fs/2024-07-28--装修建材-三棵树-2024年半年报点评：计提影响当期业绩，产品价格继续承压_page1_公司财务报表数据预测汇总.jpg	2023A 至 2026E 年间，哪些年份的营业总收入增长率高于 5%？	2024E	2025E	2026E	2023A	B;C
fs	1117	data/figure/fs/2024-07-26--汽车零部件-捷众科技-汽车精密注塑件专精特新“小巨人”，新能源智造项目放量可期_page19_捷众科技三大财务预测表.jpg	2024E 年的非流动负债包括哪些主要项目？	长期借款	应付债券	租赁负债	其他非流动负债	B;C
fs	1118	data/figure/fs/2024-07-26--中药-方盛制药-创新为王，338大品种战略稳步推进_page16_图表25财务预测摘要.jpg	2023A 至 2026E 年间，哪些年份的营业利润增长率超过 20%？	2024E	2025E	2026E	2023A	B;C
fs	1119	data/figure/fs/2024-07-25--工程机械-浙江鼎力-穿越周期持续增长，无惧“双反”进击海外_page21_财务预测摘要.jpg	2024E 年的流动负债中，哪些项目占比最大？	短期借款	应付账款及应付票据	其他	长期借款	B;C
fs	1120	data/figure/fs/2024-07-25--半导体-甬矽电子-深耕宁波系列之甬矽电子深度报告：全方位布局先进封装，一站式交付彰显实力_page22_no_caption.jpg	2022A 至 2026E 年间，哪些年份的EBITDA 高于 750 万元？	2022A	2023A	2024E	2025E	C;D
fs	1121	data/figure/fs/2024-07-23--纺织服装-锦泓集团-24H1业绩微增，启动公司回购_page1_财务预测摘要.jpg	2022年至2026E年间，哪些年份的营业利润增长率高于50%？	2023	2024E	2025E	2026E	B;D
fs	1122	data/figure/fs/2024-07-23--医疗器械-澳华内镜-国产软镜龙头，旗舰机型引领新成长_page54_表未来3年盈利预测表百万元.jpg	2022年至2026E年间，哪些年份的营业收入增长率超过50%？	2023	2024E	2025E	2026E	B;C
fs	1123	data/figure/fs/2024-07-22--食品饮料-仙乐健康-公司事件点评报告：盈利能力优化，业务开拓顺利_page2_公司盈利预测百万元.jpg	2023A 至 2026E 年间，哪些年份的营业利润增长率超过 50%？	2024E	2025E	2026E	2023A	B;C
fs	1124	data/figure/fs/2024-07-22--半导体-富创精密-24Q2营收或创季度新高，拟收购亦盛精密夯实平台型战略_page3_财务报表预测和估值数据汇总.jpg	2022A 至 2026E 年间，哪些年份的营业利润总额超过 400 万元？	2022A	2023A	2024E	2025E	C;D
fs	1125	data/figure/fs/2024-07-21--酿酒行业-酒鬼酒-Q2收入端环比改善，样板建设投入期利润承压_page1_财务预测摘要.jpg	2022年至2026E年间，哪些年份的营业利润高于1,000万元？	2022	2023	2024E	2025E	A;B
fs	1126	data/figure/fs/2024-07-21--纺织服装-华利集团-上半年收入及净利润预增20~30%，客户份额稳健提升_page5_财务预测与估值.jpg	2022A 至 2026E 年间，哪些年份的负债总计超过 4,000 万元？	2022	2023	2024E	2025E	B;C;D
fs	1127	data/figure/fs/2024-07-19--食品饮料-康比特-康比特首次覆盖报告：产品不断创新发展，深耕运动营养行业蓝海_page14_公司财务预测表.jpg	2023A 至 2026E 年间，哪些年份的营业利润增速高于 20%？	2023A	2024E	2025E	2026E	B;C
fs	1128	data/figure/fs/2024-07-19--物流行业-海晨股份-股份回购增强信心，盟立有望打造第二成长曲线_page2_no_caption.jpg	2024E 至 2026E 年间，哪些年份的营业利润为正值？	2024E	2025E	2026E	2024E 和 2025E	B;C
fs	1129	data/figure/fs/2024-07-18--农牧饲渔-佩蒂股份-代工恢复+品牌快增，盈利改善持续兑现_page1_.jpg	2023A 至 2026E 年间，哪些年份的营业利润超过 200 万元？	2024E	2025E	2026E	2023A	B;C
fs	1130	data/figure/fs/2024-07-18--银行-瑞丰银行-浙江农信小微和数字化转型标杆_page24_附表财务预测与估值.jpg	2022A 至 2026E 年间，哪些年份的归母净利润增长率高于 5%？	2024E	2025E	2026E	2023A	A;C
fs	1131	data/figure/fs/2024-07-17--半导体-长川科技-2024年中报业绩预告点评：新品矩阵成型，盈利大幅释放_page1_公司财务报表数据预测汇总.jpg	2025E 年的流动资产中哪些项目占比较大？	货币资金	应收账款及票据	存货	预付款项	B;C
fs	1132	data/figure/fs/2024-07-17--食品饮料-三只松鼠-2024年半年度业绩预告点评：Q2淡季仍具韧性，重回百亿在途_page1_公司财务预测表.jpg	2023A 至 2026E 年间，哪些年份的营业利润增长率高于 50%？	2024E	2025E	2026E	2023A	B;C
fs	1133	data/figure/fs/2024-07-16--工程机械-五新隧装-深度报告：隧道钻爆法设备小巨人，铁公路水利矿山领域齐发力_page22_no_caption.jpg	2023A 至 2026E 年间，哪些年份的营业成本占比低于 40%？	2023A	2024E	2025E	2026E	B;C
fs	1134	data/figure/fs/2024-07-15--通信设备-中际旭创-光模块需求强劲，业绩持续高增_page1_no_caption.jpg	2024E 年的非流动负债包括哪些主要项目？	长期借款	应付账款	其他流动负债	长期应付款	A;D
fs	1135	data/figure/fs/2024-07-15--汽车零部件-文灿股份-Q2短期承压，看好下半年业绩修复_page1_盈利预测表.jpg	2023A 至 2026E 年间，哪些年份的净资产收益率 (ROE) 高于 8%？	2024E	2025E	2026E	2023A	B;C
fs	1136	data/figure/fs/2024-07-15--化学制药-亿帆医药-Q2业绩符合预期，医药产品持续放量_page2_.jpg	2024E 年的流动负债包括哪些具体项目？	短期借款	应付和预收款项	长期借款	其他负债	A;B;D
fs	1137	data/figure/fs/2024-07-14--食品饮料-龙大美食-公司事件点评报告：盈利能力改善，业务结构持续优化_page2_公司盈利预测百万元.jpg	2024E 年的流动负债包括哪些具体项目？	短期借款	应付账款、票据	其他流动负债	长期借款	A;B;C
fs	1138	data/figure/fs/2024-07-14--电子化学品-金宏气体-公司深度报告：综合气体服务商，打造电子大宗现场制气新增长极_page28_附财务预测摘要.jpg	2022A 至 2026E 年间，哪些年份的营业收入增速低于 5%？	2022A	2023A	2024E	2025E	A;C
fs	1139	data/figure/fs/2024-07-14--家电行业-石头科技-石头科技2024H1业绩预告点评：剔除退税影响，业绩总体符合预期_page2_财务报表与盈利预测.jpg	2023年至2026E年间，哪些年份的营业利润增长率超过50%？	2023	2024E	2025E	2026E	B;C
fs	1140	data/figure/fs/2024-07-12--电池-德瑞锂电-锂一次电池先行者，扩产顺应市场高需求_page18_德瑞锂电三大财务预测表.jpg	2023A 至 2026E 年间，哪些年份的净资产收益率 (ROE) 高于 8%？	2023A	2024E	2025E	2026E	B;C;D
fs	1141	data/figure/fs/2024-07-11--化学制药-奥锐特-业绩持续高增，司美格鲁肽投产在即_page1_图表1奥锐特财务报表预测.jpg	2023年至2026E年间，哪些年份的营业利润增长率超过20%？	2024E	2025E	2026E	2023	B;C
fs	1142	data/figure/fs/2024-07-11--汽车整车-长城汽车-系列点评十二：业绩超预期，坦克+出海持续发力_page1_公司财务报表数据预测汇总.jpg	2023A 至 2026E 年间，哪些年份的融资活动现金流量净额为正？	2023A	2024E	2025E	2026E	A;D
fs	1143	data/figure/fs/2024-07-10--橡胶制品-赛轮轮胎-2024H1业绩预增公告点评：业绩保持高速增长，领先优势进一步保持_page1_公司财务报表数据预测汇总.jpg	2023A 至 2026E 年间，哪些年份的 EBITDA 高于 5,000 万元？	2023A	2024E	2025E	2026E	B;C;D
fs	1144	data/figure/fs/2024-07-10--能源金属-华友钴业-2024H1业绩预告点评：Q2业绩超预期，镍价上涨盈利好于预期【勘误版】_page1_华友钴业三大财务预测表.jpg	2025E 年的流动资产中哪些项目占比较大？	货币资金及交易性金融资产	经营性应收款项	存货	其他流动资产	A;B
fs	1145	data/figure/fs/2024-07-09--医疗器械-微电生理-电生理领域国产龙头，高端产品迎来放量期_page26_no_caption.jpg	2023年至2026E年间，哪些年份的营业利润增长率超过50%？	2024E	2025E	2026E	2023	A;B
fs	1146	data/figure/fs/2024-07-08--半导体-澜起科技-2024年中报预告点评：收入利润高增，AI运力芯片快速放量_page1_公司财务报表数据预测汇总.jpg	2023A 至 2026E 年间，哪些年份的营业总收入增长率高于 50%？	2024E	2025E	2026E	2023A	A;B
fs	1147	data/figure/fs/2024-07-08--教育-行动教育-Q2业绩延续高增_page1_财务预测摘要.jpg	2022年至2026E年间，哪些年份的营业利润超过150万元？	2022	2023	2024E	2025E	B;C
fs	1148	data/figure/fs/2024-07-07--家电行业-盾安环境-盾安环境：Q2收入增长环比提速，收购上海大创深化热管理布局_page2_no_caption.jpg	2025E 年的非流动资产增长主要来源于哪些部分？	固定资产	无形资产	长期股权投资	其他非流动资产	A;C
fs	1149	data/figure/fs/2024-07-07--计算机设备-纳睿雷达-公告点评：发布Ku波段双极化有源相控阵雷达，看好低空经济领域拓展加速_page2_附表纳睿雷达盈利预测表.jpg	2023A 至 2026E 年间，哪些年份的销售费用高于 50 万元？	2024E	2025E	2026E	2023A	A;B;C
fs	1150	data/figure/fs/2024-07-05--生物制品-锦波生物-24H1预告同增165-183%，大超市场预期_page1_财务预测摘要.jpg	2024E 年的非流动负债包括哪些主要项目？	长期借款	应付债券	其他	短期借款	A;C
fs	1151	data/figure/fs/2024-07-04--专用设备-雷赛智能-2024年半年报预告点评：业绩超市场预期，报表加速修复体现变革成效_page1_雷赛智能三大财务预测表.jpg	2025E 年的非流动资产增长来源于哪些部分的增加？	长期股权投资	固定资产及使用权资产	在建工程	无形资产	B;D
fs	1152	data/figure/fs/2024-07-04--风电设备-振江股份-海风和支架两大引擎，西门子能源和GCS核心供应商_page11_财务预测摘要.jpg	2024E 年的投资活动现金流量净额受到哪些支出的影响？	资本支出	长期投资	财务费用	存货增加	A;B
fs	1153	data/figure/fs/2024-07-03--专用设备-耐普矿机-公司事件点评报告：海外战略成效显著，营收利润双增长_page2_公司盈利预测百万元.jpg	2024E 年的非流动负债包括哪些主要项目？	长期借款	其他非流动负债	短期借款	应付账款、票据	A;B
fs	1154	data/figure/fs/2024-07-03--消费电子-立讯精密-果链龙头，AI助力再腾飞_page27_no_caption.jpg	2021年至2026E年间，哪些年份的毛利率低于12%？	2021	2022	2023	2024E	B;C
fs	1155	data/figure/fs/2024-07-02--物流行业-京沪高铁-客运业务挖掘潜力，路网服务贡献成长_page19_财务预测摘要.jpg	2024E 至 2026E 年间，哪些年份的营业收入增长率高于 10%？	2024E	2025E	2026E	2024E 和 2025E	D
fs	1156	data/figure/fs/2024-07-01--软件开发-艾融软件-北交所信息更新：拟以1.1亿元收购北京信立合创100%股权，强化征信和非银客户领域_page1_附财务预测摘要.jpg	2022A 至 2026E 年间，哪些年份的总资产增长率高于 5%？	2023A	2024E	2025E	2026E	B;C
fs	1157	data/figure/fs/2024-06-30--塑料制品-英科再生-动态报告：落实“全产业链、全球化”布局的再生“艺术家”_page12_公司财务报表数据预测汇总.jpg	2024E 年的流动负债中，哪些项目占比最大？	短期借款	应付账款及票据	其他流动负债	长期借款	A;B
fs	1158	data/figure/fs/2024-06-30--电网设备-思源电气-公司动态研究报告：输配电一次设备民企龙头，海外订单高速增长_page2_公司盈利预测百万元.jpg	2023A 至 2026E 年间，哪些年份的资产减值损失为零？	2024E	2025E	2026E	2023A	B;C
fs	1159	data/figure/fs/2024-06-30--消费电子-歌尔股份-事件点评：股权激励调整落地，拐点已至_page1_公司财务报表数据预测汇总.jpg	2023A 至 2026E 年间，哪些年份的营业总收入增长率超过 20%？	2024E	2025E	2026E	2023A	B;C
fs	1160	data/figure/fs/2024-06-27--电子化学品-鼎龙股份-市占率持续提升，公司规模效应促进盈利能力高增_page2_no_caption.jpg	2025E 年的非流动资产增长主要来源于哪些部分的增加？	长期投资	固定资产	无形资产	其他非流动资产	B;D
fs	1161	data/figure/fs/2024-06-27--软件开发-福昕软件-PDF行业全球领军者，订阅与渠道双转型进入收获期_page24_财务预测摘要.jpg	2023A 至 2026E 年间，哪些年份的资产减值损失为零？	2024E	2025E	2026E	2023A	A;C
fs	1162	data/figure/fs/2024-06-26--软件开发-华大九天-EDA全流程工具版图持续完善_page3_no_caption.jpg	2024E 至 2026E 年间，哪些年份的净利润超过 200 万元？	2024E	2025E	2026E	2024E 和 2025E	C;D
fs	1163	data/figure/fs/2024-06-26--化纤行业-华峰化学-氨纶己二酸景气底部扩张，巩固聚氨酯一体化优势_page3_no_caption.jpg	2024E 年的流动负债中，哪些项目占比最大？	短期借款	应付账款	其他流动负债	预付账款	A;B
fs	1164	data/figure/fs/2024-06-24--消费电子-国光电器-公司动态研究报告：业绩表现亮眼，AI赋能音箱耳机开辟第二增长曲线_page3_公司盈利预测百万元.jpg	2025E 年的流动资产中哪些项目占比较大？	现金及现金等价物	应收账款	存货	其他流动资产	A;B
fs	1165	data/figure/fs/2024-06-24--中药-葵花药业-品牌构筑核心壁垒，“六五”规划开启百亿目标_page27_附表财务预测与估值.jpg	2024E 至 2026E 年间，哪些年份的净利润超过 1500 万元？	2024E	2025E	2026E	2027E	B;C
fs	1166	data/figure/fs/2024-06-24--风电设备-运达股份-订单稳健增长，“两海战略”初见成效_page5_财务预测与估值.jpg	2022A 至 2026E 年间，哪些年份的每股收益 (EPS) 高于 1.0？	2022	2024E	2025E	2026E	B;C;D
fs	1167	data/figure/fs/2024-06-19--化学原料-龙佰集团-回购股份彰显信心，投资建设钪钒新材料_page4_财务预测与估值.jpg	2024E 至 2026E 年间，哪些年份的毛利率高于 30%？	2024E	2025E	2026E	2027E	A;B;C
fs	1168	data/figure/fs/2024-06-23--电网设备-中国西电-一次设备领先企业，特高压与电网投资驱动增长新浪潮_page10_no_caption.jpg	2023A 至 2026E 年间，哪些年份的营业利润占比高于 5%？	2023A	2024E	2025E	2026E	B;C;D
fs	1169	data/figure/fs/2024-06-21--生物制品-福瑞达-首次覆盖：聚焦大健康产业，化妆品“5+N”战略升级_page21_利润表百万元.jpg	2023A 至 2026E 年间，哪些年份的营业利润增长率超过 10%？	2024E	2025E	2026E	2023A	B;C
fs	1170	data/figure/fs/2024-06-21--工程建设-中国化学-工程合同金额稳步增长，实业新材料投产在即_page3_no_caption.jpg	2024E 至 2026E 年间，哪些年份的营业利润为正值？	2024E	2025E	2026E	所有年份	A;B;C
fs	1171	data/figure/fs/2024-06-20--有色金属-图南股份-聚焦高温合金主业夯实基础，业绩稳定持续高速增长_page1_财务预测摘要.jpg	2024E 年的流动负债包括哪些具体项目？	短期借款	应付票据及应付账款	预收款项	其他	B;C
fs	1172	data/figure/fs/2024-06-20--通用设备-克莱特-北交所信息更新：《交通运输大规模设备更新行动方案》发布，公司轨交、船舶业务迎来机遇_page5_附财务预测摘要.jpg	2022A 至 2026E 年间，哪些年份的营业收入增速低于 5%？	2022A	2023A	2024E	2025E	A;C
fs	1173	data/figure/fs/2024-06-19--风电设备-金风科技-风机龙头地位稳固，静待海风和出口业务放量_page5_财务预测与估值.jpg	2022年至2026E年间，哪些年份的营业利润超过2500万元？	2022	2023	2024E	2025E	A;D
fs	1174	data/figure/fs/2024-06-18--旅游酒店-天目湖-平桥石坝项目落地，政企合作开新篇_page1_天目湖三大财务预测表.jpg	2023A 至 2026E 年间，哪些年份的流动资产增长高于 5%？	2024E	2025E	2026E	2023A	B;C
fs	1175	data/figure/fs/2024-06-18--中药-方盛制药-成长中的创新中药小巨头，新老产品放量在即_page22_图表51盈利预测表.jpg	2024E 年的营业利润受到哪些因素的影响？	营业收入增加	营业成本减少	管理费用增加	财务费用减少	A;D
fs	1176	data/figure/fs/2024-06-17--有色金属-楚江新材-铜基龙头发力高端，军工新材料稳步增长_page2_财务报表和主要财务比率.jpg	2023A 至 2026E 年间，哪些年份的营业利润增长率超过 20%？	2023A	2024E	2025E	2026E	B;C
fs	1177	data/figure/fs/2024-06-17--软件开发-万集科技-首次覆盖：交通基础设施智慧化升级提速，业绩进入上升通道_page4_财务报表分析和预测.jpg	2024E 至 2026E 年间，哪些年份的营业总收入增长率超过 20%？	2024E	2025E	2026E	2024E 和 2025E	D
fs	1178	data/figure/fs/2024-06-14--玻璃玻纤-力诺特玻-中硼硅模制瓶转A落地，药用玻璃放量在即_page30_no_caption.jpg	2023A 至 2026E 年间，哪些年份的营业利润增长率超过 50%？	2024E	2025E	2026E	2023A	B;C
fs	1179	data/figure/fs/2024-06-14--纺织服装-华利集团-行业景气向上_page2_财务预测摘要.jpg	2024E 年的营业利润受到哪些因素的影响？	营业收入增长	销售费用增加	管理费用减少	财务费用下降	A;B
fs	1180	data/figure/fs/2024-06-13--石油行业-中国石油-ROE系统性提升来自哪里？_page5_财务预测摘要.jpg	2024E 年的经营活动现金流量净额由哪些主要项目构成？	净利润	折旧摊销	财务费用	投资损失	A;B;C
fs	1181	data/figure/fs/2024-06-13--医疗器械-麦澜德-女性康复器械领跑者，健康与美战略初现_page10_图表16麦澜德合并现金流量表百万元.jpg	2024E 年至 2026E 年间，哪些年份的净利润超过 150 百万元？	2024E	2025E	2026E	2022	B;C
fs	1182	data/figure/fs/2024-06-12--纺织服装-华利集团-深耕运动鞋履代工筑高壁垒，订单产能双增利润可期_page25_表附录三大报表预测值.jpg	2023年至2026E年间，哪些年份的营业利润高于4000万元？	2023	2024E	2025E	2026E	B;C;D
fs	1183	data/figure/fs/2024-06-11--公用事业-联美控股-供热龙头双轮驱动，清洁供热助力成长_page28_一公司财务预测表.jpg	2024E 年的流动负债包括哪些具体项目？	短期借款	应付账款	预付账款	存货	A;B
fs	1184	data/figure/fs/2024-05-13--美容护理-稳健医疗-长期发展韧性凸显_page2_财务预测摘要.jpg	2025E 年的流动资产中哪些项目占比较大？	货币资金	应收账款及应收款项	存货	其他流动资产	A;B
fs	1185	data/figure/fs/2024-06-07--汽车零部件-中原内配-与GKN合作固态储氢领域，氢能布局再下一城_page2_附表公司盈利预测表.jpg	2022A 至 2026E 年间，哪些年份的营业利润增长率高于 20%？	2023A	2024E	2025E	2026E	B;D
fs	1186	data/figure/fs/2024-06-06--燃气-九丰能源-三年分红大幅提升，股权激励锁定成长_page1_九丰能源三大财务预测表.jpg	2024E 年的流动负债包括哪些具体项目？	短期借款及一年内到期的非流动负债	经营性应付款项	合同负债	其他流动负债	A;B;C;D
